bucket,query_value,actual_frequency,estimated_frequency,selectivity_error
4,(#1.1268),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.12760),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.12916),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.130),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.131),2.0,1.290909090909091,0.0001313617838256593
4,(#1.1328),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.136),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.137),2.0,1.290909090909091,0.0001313617838256593
4,(#1.13712),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.138),3.0,1.290909090909091,0.0003166155815285122
4,(#1.139),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.14),3.0,1.290909090909091,0.0003166155815285122
4,(#1.142),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.1487),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.15),4.0,1.290909090909091,0.0005018693792313651
4,(#1.150),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.15001),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.15095),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.151),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.15137),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.1549),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.155),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.157),1.0,1.290909090909091,5.389201387719359e-05
4,(#1.158),1.0,1.290909090909091,5.389201387719359e-05
5,(#1.16),5.0,5.0,0.0
6,(#1.161),1.0,1.875,0.0001620970729899963
6,(#1.168),1.0,1.875,0.0001620970729899963
6,(#1.17),6.0,1.875,0.0007641719155242683
6,(#1.170),1.0,1.875,0.0001620970729899963
6,(#1.172),1.0,1.875,0.0001620970729899963
6,(#1.176),2.0,1.875,2.3156724712856613e-05
6,(#1.1762),1.0,1.875,0.0001620970729899963
6,(#1.179),1.0,1.875,0.0001620970729899963
6,(#1.18),5.0,1.875,0.0005789181178214154
6,(#1.184),2.0,1.875,2.3156724712856613e-05
6,(#1.188),1.0,1.875,0.0001620970729899963
6,(#1.19),3.0,1.875,0.00020841052241570953
6,(#1.190),1.0,1.875,0.0001620970729899963
6,(#1.193),1.0,1.875,0.0001620970729899963
6,(#1.194),2.0,1.875,2.3156724712856613e-05
6,(#1.199),1.0,1.875,0.0001620970729899963
7,(#1.2),29.0,29.0,0.0
8,(#1.206),1.0,1.53125,9.84160800296406e-05
8,(#1.2074),1.0,1.53125,9.84160800296406e-05
8,(#1.209),2.0,1.53125,8.68377176732123e-05
8,(#1.2098),1.0,1.53125,9.84160800296406e-05
8,(#1.21),4.0,1.53125,0.0004573453130789181
8,(#1.2170),1.0,1.53125,9.84160800296406e-05
8,(#1.2176),1.0,1.53125,9.84160800296406e-05
8,(#1.22),4.0,1.53125,0.0004573453130789181
8,(#1.229),1.0,1.53125,9.84160800296406e-05
8,(#1.23),5.0,1.53125,0.000642599110781771
8,(#1.232),1.0,1.53125,9.84160800296406e-05
8,(#1.2326),1.0,1.53125,9.84160800296406e-05
8,(#1.235),1.0,1.53125,9.84160800296406e-05
8,(#1.2351),1.0,1.53125,9.84160800296406e-05
8,(#1.239),1.0,1.53125,9.84160800296406e-05
8,(#1.24),3.0,1.53125,0.0002720915153760652
8,(#1.2409),1.0,1.53125,9.84160800296406e-05
8,(#1.246),1.0,1.53125,9.84160800296406e-05
8,(#1.25),2.0,1.53125,8.68377176732123e-05
8,(#1.250),1.0,1.53125,9.84160800296406e-05
8,(#1.2563),1.0,1.53125,9.84160800296406e-05
8,(#1.257),1.0,1.53125,9.84160800296406e-05
8,(#1.2698),1.0,1.53125,9.84160800296406e-05
8,(#1.27),2.0,1.53125,8.68377176732123e-05
8,(#1.273),1.0,1.53125,9.84160800296406e-05
8,(#1.2731),1.0,1.53125,9.84160800296406e-05
8,(#1.2774),1.0,1.53125,9.84160800296406e-05
8,(#1.2777),1.0,1.53125,9.84160800296406e-05
8,(#1.283),1.0,1.53125,9.84160800296406e-05
8,(#1.29),3.0,1.53125,0.0002720915153760652
8,(#1.298),1.0,1.53125,9.84160800296406e-05
8,(#1.2984),1.0,1.53125,9.84160800296406e-05
9,(#1.3),24.0,24.0,0.0
10,(#1.30),7.0,7.0,0.0
11,(#1.3026),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.3035),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.307),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.309),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.31),2.0,1.0909090909090908,0.00016841254336622994
11,(#1.310),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.311),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.3114),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.3161),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.3163),1.0,1.0909090909090908,1.6841254336622977e-05
11,(#1.319),1.0,1.0909090909090908,1.6841254336622977e-05
12,(#1.32),7.0,7.0,0.0
13,(#1.321),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3245),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.33),4.0,1.5555555555555556,0.0004528426166069738
13,(#1.3305),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3345),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3385),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.34),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3460),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.347),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.35),3.0,1.5555555555555556,0.00026758881890412086
13,(#1.3511),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.352),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.38),3.0,1.5555555555555556,0.00026758881890412086
13,(#1.39),4.0,1.5555555555555556,0.0004528426166069738
13,(#1.3932),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3940),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3954),1.0,1.5555555555555556,0.00010291877650158495
13,(#1.3975),1.0,1.5555555555555556,0.00010291877650158495
14,(#1.4),25.0,25.0,0.0
15,(#1.4005),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4007),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4036),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.41),3.0,1.3103448275862069,0.0003130150374979239
15,(#1.410),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4115),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.413),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.42),3.0,1.3103448275862069,0.0003130150374979239
15,(#1.4205),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4234),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.427),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.43),3.0,1.3103448275862069,0.0003130150374979239
15,(#1.437),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.438),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.44),2.0,1.3103448275862069,0.00012776123979507098
15,(#1.444),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.45),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4532),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.459),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.47),2.0,1.3103448275862069,0.00012776123979507098
15,(#1.4712),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4780),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4811),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4816),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4850),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4861),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.4864),1.0,1.3103448275862069,5.749255790778193e-05
15,(#1.49),2.0,1.3103448275862069,0.00012776123979507098
15,(#1.490),1.0,1.3103448275862069,5.749255790778193e-05
16,(#1.5),28.0,28.0,0.0
17,(#1.50),4.0,1.1851851851851851,0.000521455134274697
17,(#1.5084),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5099),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.51),3.0,1.1851851851851851,0.0003362013365718442
17,(#1.5172),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5191),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5203),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5207),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5229),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5251),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5267),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.53),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5377),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5430),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5461),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5563),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.566),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.57),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.572),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5747),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5753),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5763),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.5808),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.582),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.59),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.592),1.0,1.1851851851851851,3.430625883386164e-05
17,(#1.598),1.0,1.1851851851851851,3.430625883386164e-05
18,(#1.6),20.0,20.0,0.0
19,(#1.60),3.0,1.3776824034334765,0.0003005404958441133
19,(#1.6006),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.603),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6044),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6070),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.61),3.0,1.3776824034334765,0.0003005404958441133
19,(#1.616),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6186),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6189),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.62),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6215),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6250),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6295),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6298),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6382),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6417),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.644),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.65),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6536),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.657),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.660),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6760),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.6815),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.682),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.7008),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.71),2.0,1.3776824034334765,0.00011528669814126037
19,(#1.72),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.729),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.73),3.0,1.3776824034334765,0.0003005404958441133
19,(#1.730),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.74),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.76),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.764),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.77),3.0,1.3776824034334765,0.0003005404958441133
19,(#1.80),2.0,1.3776824034334765,0.00011528669814126037
19,(#1.800),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.8098),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.82),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.8305),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.8384),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.841),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.845),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.86),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.87),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.876),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.90),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.91),2.0,1.3776824034334765,0.00011528669814126037
19,(#1.9205),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.9429),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.950),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.9555),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.9572),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.97),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.9863),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.9889),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.99),2.0,1.3776824034334765,0.00011528669814126037
19,(#1.9939),1.0,1.3776824034334765,6.996709956159253e-05
19,(#1.9993),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.12),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.154),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.2),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.21),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.31),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.7),1.0,1.3776824034334765,6.996709956159253e-05
19,(#10.8),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.1),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.10),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.2),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.21),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.42),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.69),1.0,1.3776824034334765,6.996709956159253e-05
19,(#11.96),1.0,1.3776824034334765,6.996709956159253e-05
19,(#12.11),1.0,1.3776824034334765,6.996709956159253e-05
19,(#12.151),1.0,1.3776824034334765,6.996709956159253e-05
19,(#12.20),1.0,1.3776824034334765,6.996709956159253e-05
19,(#12.218),1.0,1.3776824034334765,6.996709956159253e-05
19,(#12.37),1.0,1.3776824034334765,6.996709956159253e-05
19,(#13.2),1.0,1.3776824034334765,6.996709956159253e-05
19,(#13.21),1.0,1.3776824034334765,6.996709956159253e-05
19,(#13.38),1.0,1.3776824034334765,6.996709956159253e-05
19,(#13.4),1.0,1.3776824034334765,6.996709956159253e-05
19,(#13.53),1.0,1.3776824034334765,6.996709956159253e-05
19,(#13.61),1.0,1.3776824034334765,6.996709956159253e-05
19,(#14.18),2.0,1.3776824034334765,0.00011528669814126037
19,(#14.181),2.0,1.3776824034334765,0.00011528669814126037
19,(#14.2),1.0,1.3776824034334765,6.996709956159253e-05
19,(#14.208),1.0,1.3776824034334765,6.996709956159253e-05
19,(#14.27),1.0,1.3776824034334765,6.996709956159253e-05
19,(#14.28),1.0,1.3776824034334765,6.996709956159253e-05
19,(#14.6),1.0,1.3776824034334765,6.996709956159253e-05
19,(#14.73),1.0,1.3776824034334765,6.996709956159253e-05
19,(#15.122),1.0,1.3776824034334765,6.996709956159253e-05
19,(#15.39),1.0,1.3776824034334765,6.996709956159253e-05
19,(#15.56),1.0,1.3776824034334765,6.996709956159253e-05
19,(#15.6),2.0,1.3776824034334765,0.00011528669814126037
19,(#15.7),1.0,1.3776824034334765,6.996709956159253e-05
19,(#15.74),1.0,1.3776824034334765,6.996709956159253e-05
19,(#16.148),1.0,1.3776824034334765,6.996709956159253e-05
19,(#16.2),1.0,1.3776824034334765,6.996709956159253e-05
19,(#16.27),1.0,1.3776824034334765,6.996709956159253e-05
19,(#16.46),1.0,1.3776824034334765,6.996709956159253e-05
19,(#16.51),1.0,1.3776824034334765,6.996709956159253e-05
19,(#17.17),1.0,1.3776824034334765,6.996709956159253e-05
19,(#17.37),1.0,1.3776824034334765,6.996709956159253e-05
19,(#17.8),1.0,1.3776824034334765,6.996709956159253e-05
19,(#18.10),1.0,1.3776824034334765,6.996709956159253e-05
19,(#18.100),1.0,1.3776824034334765,6.996709956159253e-05
19,(#18.34),1.0,1.3776824034334765,6.996709956159253e-05
19,(#19.154),1.0,1.3776824034334765,6.996709956159253e-05
19,(#19.35),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.10),5.0,1.3776824034334765,0.000671048091249819
19,(#2.11),3.0,1.3776824034334765,0.0003005404958441133
19,(#2.111),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.12),3.0,1.3776824034334765,0.0003005404958441133
19,(#2.13),3.0,1.3776824034334765,0.0003005404958441133
19,(#2.132),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.15),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.16),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.168),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.176),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.18),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.185),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.193),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.199),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.2),3.0,1.3776824034334765,0.0003005404958441133
19,(#2.20),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.208),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.22),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.220),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.24),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.26),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.27),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.29),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.30),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.31),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.33),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.34),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.36),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.39),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.40),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.41),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.45),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.49),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.5),9.0,1.3776824034334765,0.0014120632820612306
19,(#2.50),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.64),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.66),2.0,1.3776824034334765,0.00011528669814126037
19,(#2.7),3.0,1.3776824034334765,0.0003005404958441133
19,(#2.71),1.0,1.3776824034334765,6.996709956159253e-05
19,(#2.8),6.0,1.3776824034334765,0.000856301888952672
19,(#2.9),5.0,1.3776824034334765,0.000671048091249819
19,(#2.90),1.0,1.3776824034334765,6.996709956159253e-05
19,(#20.4),1.0,1.3776824034334765,6.996709956159253e-05
19,(#20.76),1.0,1.3776824034334765,6.996709956159253e-05
19,(#20.8),1.0,1.3776824034334765,6.996709956159253e-05
19,(#20.9),1.0,1.3776824034334765,6.996709956159253e-05
19,(#21.21),1.0,1.3776824034334765,6.996709956159253e-05
19,(#21.22),1.0,1.3776824034334765,6.996709956159253e-05
19,(#21.24),1.0,1.3776824034334765,6.996709956159253e-05
19,(#21.25),1.0,1.3776824034334765,6.996709956159253e-05
19,(#21.84),1.0,1.3776824034334765,6.996709956159253e-05
19,(#22.13),1.0,1.3776824034334765,6.996709956159253e-05
19,(#22.161),1.0,1.3776824034334765,6.996709956159253e-05
19,(#22.171),1.0,1.3776824034334765,6.996709956159253e-05
19,(#23.22),1.0,1.3776824034334765,6.996709956159253e-05
19,(#23.44),1.0,1.3776824034334765,6.996709956159253e-05
19,(#26.3),1.0,1.3776824034334765,6.996709956159253e-05
19,(#26.4),1.0,1.3776824034334765,6.996709956159253e-05
19,(#27.116),1.0,1.3776824034334765,6.996709956159253e-05
19,(#27.2),1.0,1.3776824034334765,6.996709956159253e-05
19,(#28.134),1.0,1.3776824034334765,6.996709956159253e-05
19,(#29.20),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.11),4.0,1.3776824034334765,0.0004857942935469662
19,(#3.113),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.12),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.15),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.17),2.0,1.3776824034334765,0.00011528669814126037
19,(#3.187),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.2),5.0,1.3776824034334765,0.000671048091249819
19,(#3.21),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.210),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.24),2.0,1.3776824034334765,0.00011528669814126037
19,(#3.25),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.26),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.3),4.0,1.3776824034334765,0.0004857942935469662
19,(#3.30),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.32),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.33),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.38),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.45),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.46),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.49),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.7),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.72),1.0,1.3776824034334765,6.996709956159253e-05
19,(#3.8),2.0,1.3776824034334765,0.00011528669814126037
19,(#3.9),3.0,1.3776824034334765,0.0003005404958441133
19,(#31.172),1.0,1.3776824034334765,6.996709956159253e-05
19,(#32.18),1.0,1.3776824034334765,6.996709956159253e-05
19,(#32.3),1.0,1.3776824034334765,6.996709956159253e-05
19,(#34.7),1.0,1.3776824034334765,6.996709956159253e-05
19,(#34.86),1.0,1.3776824034334765,6.996709956159253e-05
19,(#36.19),1.0,1.3776824034334765,6.996709956159253e-05
19,(#37.83),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.1),3.0,1.3776824034334765,0.0003005404958441133
19,(#4.10),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.11),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.13),3.0,1.3776824034334765,0.0003005404958441133
19,(#4.130),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.146),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.154),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.169),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.170),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.178),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.21),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.219),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.22),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.23),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.24),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.26),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.28),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.31),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.5),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.51),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.6),3.0,1.3776824034334765,0.0003005404958441133
19,(#4.7),4.0,1.3776824034334765,0.0004857942935469662
19,(#4.8),2.0,1.3776824034334765,0.00011528669814126037
19,(#4.83),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.86),1.0,1.3776824034334765,6.996709956159253e-05
19,(#4.9),3.0,1.3776824034334765,0.0003005404958441133
19,(#41.17),1.0,1.3776824034334765,6.996709956159253e-05
19,(#42.1),1.0,1.3776824034334765,6.996709956159253e-05
19,(#5.1),2.0,1.3776824034334765,0.00011528669814126037
19,(#5.10),2.0,1.3776824034334765,0.00011528669814126037
20,(#5.14),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.15),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.16),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.17),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.175),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.18),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.2),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.24),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.261),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.36),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.45),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.49),1.0,1.012264564169952,2.272057089653931e-06
20,(#5.6),2.0,1.012264564169952,0.00018298174061319897
20,(#5.64),1.0,1.012264564169952,2.272057089653931e-06
