bucket,query_value,actual_frequency,estimated_frequency,selectivity_error
6,703675,1.0,1.0,0.0
6,703724,1.0,1.0,0.0
6,704784,1.0,1.0,0.0
6,705428,1.0,1.0,0.0
6,705677,1.0,1.0,0.0
6,708431,1.0,1.0,0.0
6,711555,1.0,1.0,0.0
6,711587,1.0,1.0,0.0
6,712174,1.0,1.0,0.0
6,713804,1.0,1.0,0.0
6,714403,1.0,1.0,0.0
6,715011,1.0,1.0,0.0
6,715401,1.0,1.0,0.0
6,716472,1.0,1.0,0.0
6,718093,1.0,1.0,0.0
6,719212,1.0,1.0,0.0
6,719626,1.0,1.0,0.0
6,719882,1.0,1.0,0.0
6,721914,1.0,1.0,0.0
6,722911,1.0,1.0,0.0
6,723365,1.0,1.0,0.0
6,724671,1.0,1.0,0.0
6,724738,1.0,1.0,0.0
6,725113,1.0,1.0,0.0
6,727350,1.0,1.0,0.0
6,727460,1.0,1.0,0.0
6,727623,1.0,1.0,0.0
6,728690,1.0,1.0,0.0
6,731541,1.0,1.0,0.0
6,731566,1.0,1.0,0.0
6,732256,1.0,1.0,0.0
6,732738,1.0,1.0,0.0
6,734004,1.0,1.0,0.0
6,734827,1.0,1.0,0.0
6,736348,1.0,1.0,0.0
6,737434,1.0,1.0,0.0
6,739378,1.0,1.0,0.0
6,741968,1.0,1.0,0.0
6,742022,1.0,1.0,0.0
6,742504,1.0,1.0,0.0
6,743418,1.0,1.0,0.0
6,743710,1.0,1.0,0.0
6,747688,1.0,1.0,0.0
6,748352,1.0,1.0,0.0
6,750116,1.0,1.0,0.0
6,751116,1.0,1.0,0.0
6,751992,1.0,1.0,0.0
6,752624,1.0,1.0,0.0
6,753341,1.0,1.0,0.0
6,755077,1.0,1.0,0.0
6,756399,1.0,1.0,0.0
6,756865,1.0,1.0,0.0
6,756993,1.0,1.0,0.0
6,757292,1.0,1.0,0.0
6,758391,1.0,1.0,0.0
6,758539,1.0,1.0,0.0
6,759599,1.0,1.0,0.0
6,759757,1.0,1.0,0.0
6,760452,1.0,1.0,0.0
6,763739,1.0,1.0,0.0
6,763791,1.0,1.0,0.0
6,764259,1.0,1.0,0.0
6,764781,1.0,1.0,0.0
6,765060,1.0,1.0,0.0
6,766102,1.0,1.0,0.0
6,766938,1.0,1.0,0.0
6,770755,1.0,1.0,0.0
6,771259,1.0,1.0,0.0
6,771648,1.0,1.0,0.0
6,772694,1.0,1.0,0.0
6,773720,1.0,1.0,0.0
6,775304,1.0,1.0,0.0
6,775810,1.0,1.0,0.0
6,776024,1.0,1.0,0.0
6,776849,1.0,1.0,0.0
6,777132,1.0,1.0,0.0
6,777266,1.0,1.0,0.0
6,777333,1.0,1.0,0.0
6,778732,1.0,1.0,0.0
6,779913,1.0,1.0,0.0
6,781810,1.0,1.0,0.0
6,782225,1.0,1.0,0.0
6,782408,1.0,1.0,0.0
6,782994,1.0,1.0,0.0
6,783291,1.0,1.0,0.0
6,784378,1.0,1.0,0.0
6,786635,1.0,1.0,0.0
6,787553,1.0,1.0,0.0
6,787774,1.0,1.0,0.0
7,788030,1.0,1.0,0.0
7,788267,1.0,1.0,0.0
7,788370,1.0,1.0,0.0
7,789709,1.0,1.0,0.0
7,790817,1.0,1.0,0.0
7,792561,1.0,1.0,0.0
7,792711,1.0,1.0,0.0
7,794026,1.0,1.0,0.0
7,795283,1.0,1.0,0.0
7,795606,1.0,1.0,0.0
7,795746,1.0,1.0,0.0
7,795949,1.0,1.0,0.0
7,796313,1.0,1.0,0.0
7,798046,1.0,1.0,0.0
7,798817,1.0,1.0,0.0
7,801630,1.0,1.0,0.0
7,801791,1.0,1.0,0.0
7,802036,1.0,1.0,0.0
7,802338,1.0,1.0,0.0
7,802728,1.0,1.0,0.0
7,805520,1.0,1.0,0.0
7,805681,1.0,1.0,0.0
7,806019,1.0,1.0,0.0
7,806384,1.0,1.0,0.0
7,807605,1.0,1.0,0.0
7,808289,1.0,1.0,0.0
7,810772,1.0,1.0,0.0
7,811671,1.0,1.0,0.0
7,811682,1.0,1.0,0.0
7,812724,1.0,1.0,0.0
7,813299,1.0,1.0,0.0
7,814029,1.0,1.0,0.0
7,814224,1.0,1.0,0.0
7,814253,1.0,1.0,0.0
7,816038,1.0,1.0,0.0
7,816205,1.0,1.0,0.0
7,817218,1.0,1.0,0.0
7,817338,1.0,1.0,0.0
7,818542,1.0,1.0,0.0
7,818878,1.0,1.0,0.0
7,819636,1.0,1.0,0.0
7,822597,1.0,1.0,0.0
7,822961,1.0,1.0,0.0
7,823500,1.0,1.0,0.0
7,825116,1.0,1.0,0.0
7,825157,1.0,1.0,0.0
7,825547,1.0,1.0,0.0
7,825592,1.0,1.0,0.0
7,826504,1.0,1.0,0.0
7,827085,1.0,1.0,0.0
7,827730,1.0,1.0,0.0
7,828307,1.0,1.0,0.0
7,829888,1.0,1.0,0.0
7,830108,1.0,1.0,0.0
7,832514,1.0,1.0,0.0
7,834298,1.0,1.0,0.0
7,835310,1.0,1.0,0.0
7,835721,1.0,1.0,0.0
7,836085,1.0,1.0,0.0
7,836489,1.0,1.0,0.0
7,837093,1.0,1.0,0.0
7,837234,1.0,1.0,0.0
7,838473,1.0,1.0,0.0
7,838627,1.0,1.0,0.0
7,839950,1.0,1.0,0.0
7,841214,1.0,1.0,0.0
7,841297,1.0,1.0,0.0
7,843469,1.0,1.0,0.0
7,844373,1.0,1.0,0.0
7,844989,1.0,1.0,0.0
7,846404,1.0,1.0,0.0
7,847668,1.0,1.0,0.0
7,848307,1.0,1.0,0.0
7,848820,1.0,1.0,0.0
7,850046,1.0,1.0,0.0
7,851820,1.0,1.0,0.0
7,852780,1.0,1.0,0.0
7,853720,1.0,1.0,0.0
7,853784,1.0,1.0,0.0
7,853942,1.0,1.0,0.0
7,855486,1.0,1.0,0.0
7,857908,1.0,1.0,0.0
7,858091,1.0,1.0,0.0
7,859909,1.0,1.0,0.0
7,863321,1.0,1.0,0.0
7,867026,1.0,1.0,0.0
7,867036,1.0,1.0,0.0
7,867425,1.0,1.0,0.0
7,871389,1.0,1.0,0.0
7,871593,1.0,1.0,0.0
7,873211,1.0,1.0,0.0
7,873287,1.0,1.0,0.0
7,874128,1.0,1.0,0.0
7,875848,1.0,1.0,0.0
7,876474,1.0,1.0,0.0
7,877357,1.0,1.0,0.0
7,877518,1.0,1.0,0.0
7,878398,1.0,1.0,0.0
7,878552,1.0,1.0,0.0
7,879364,1.0,1.0,0.0
7,880597,1.0,1.0,0.0
7,881676,1.0,1.0,0.0
7,881856,1.0,1.0,0.0
7,882766,1.0,1.0,0.0
7,883522,1.0,1.0,0.0
7,883550,1.0,1.0,0.0
7,883742,1.0,1.0,0.0
7,883812,1.0,1.0,0.0
7,884677,1.0,1.0,0.0
7,885864,1.0,1.0,0.0
7,886044,1.0,1.0,0.0
7,887886,1.0,1.0,0.0
7,889772,1.0,1.0,0.0
7,891147,1.0,1.0,0.0
7,891354,1.0,1.0,0.0
7,891376,1.0,1.0,0.0
7,892340,1.0,1.0,0.0
7,892508,1.0,1.0,0.0
7,892943,1.0,1.0,0.0
7,895774,1.0,1.0,0.0
7,897121,1.0,1.0,0.0
7,897245,1.0,1.0,0.0
7,898263,1.0,1.0,0.0
7,900554,1.0,1.0,0.0
7,900904,1.0,1.0,0.0
7,901168,1.0,1.0,0.0
7,901791,1.0,1.0,0.0
7,902553,1.0,1.0,0.0
7,903045,1.0,1.0,0.0
7,904736,1.0,1.0,0.0
7,905165,1.0,1.0,0.0
7,905511,1.0,1.0,0.0
7,906140,1.0,1.0,0.0
7,906258,1.0,1.0,0.0
7,906779,1.0,1.0,0.0
7,907688,1.0,1.0,0.0
7,907751,1.0,1.0,0.0
7,908752,1.0,1.0,0.0
7,909985,1.0,1.0,0.0
7,910105,1.0,1.0,0.0
7,910843,1.0,1.0,0.0
7,911552,1.0,1.0,0.0
7,912274,1.0,1.0,0.0
7,912997,1.0,1.0,0.0
7,913982,1.0,1.0,0.0
7,914453,1.0,1.0,0.0
7,915017,1.0,1.0,0.0
7,915273,1.0,1.0,0.0
7,915280,1.0,1.0,0.0
7,915487,1.0,1.0,0.0
8,915767,1.0,1.0,0.0
8,915950,1.0,1.0,0.0
8,916837,1.0,1.0,0.0
8,917418,1.0,1.0,0.0
8,917620,1.0,1.0,0.0
8,920281,1.0,1.0,0.0
8,921090,1.0,1.0,0.0
8,921504,1.0,1.0,0.0
8,922546,1.0,1.0,0.0
8,923436,1.0,1.0,0.0
8,925479,1.0,1.0,0.0
8,925923,1.0,1.0,0.0
8,926277,1.0,1.0,0.0
8,927896,1.0,1.0,0.0
8,928131,1.0,1.0,0.0
8,929405,1.0,1.0,0.0
8,929575,1.0,1.0,0.0
8,930952,1.0,1.0,0.0
8,931249,1.0,1.0,0.0
8,931440,1.0,1.0,0.0
8,931676,1.0,1.0,0.0
8,932225,1.0,1.0,0.0
8,933050,1.0,1.0,0.0
8,935453,1.0,1.0,0.0
8,936587,1.0,1.0,0.0
8,937373,1.0,1.0,0.0
8,937728,1.0,1.0,0.0
8,937957,1.0,1.0,0.0
8,938153,1.0,1.0,0.0
8,938353,1.0,1.0,0.0
8,938365,1.0,1.0,0.0
8,938371,1.0,1.0,0.0
8,939634,1.0,1.0,0.0
8,939714,1.0,1.0,0.0
8,939818,1.0,1.0,0.0
8,941096,1.0,1.0,0.0
8,942413,1.0,1.0,0.0
8,942621,1.0,1.0,0.0
8,943273,1.0,1.0,0.0
8,943298,1.0,1.0,0.0
8,943390,1.0,1.0,0.0
8,943471,1.0,1.0,0.0
8,943683,1.0,1.0,0.0
8,943716,1.0,1.0,0.0
8,946343,1.0,1.0,0.0
8,946447,1.0,1.0,0.0
8,946488,1.0,1.0,0.0
8,946568,1.0,1.0,0.0
8,949573,1.0,1.0,0.0
8,949653,1.0,1.0,0.0
8,949677,1.0,1.0,0.0
8,949715,1.0,1.0,0.0
8,949979,1.0,1.0,0.0
8,951330,1.0,1.0,0.0
8,951377,1.0,1.0,0.0
8,951790,1.0,1.0,0.0
8,953566,1.0,1.0,0.0
8,954225,1.0,1.0,0.0
8,954571,1.0,1.0,0.0
8,955369,1.0,1.0,0.0
8,955673,1.0,1.0,0.0
8,955835,1.0,1.0,0.0
8,955971,1.0,1.0,0.0
8,956822,1.0,1.0,0.0
8,957035,1.0,1.0,0.0
8,957350,1.0,1.0,0.0
8,957808,1.0,1.0,0.0
8,959362,1.0,1.0,0.0
8,959985,1.0,1.0,0.0
8,960119,1.0,1.0,0.0
8,960484,1.0,1.0,0.0
8,961988,1.0,1.0,0.0
8,962454,1.0,1.0,0.0
8,963074,1.0,1.0,0.0
8,963184,1.0,1.0,0.0
8,963358,1.0,1.0,0.0
8,965426,1.0,1.0,0.0
8,965430,1.0,1.0,0.0
8,966679,1.0,1.0,0.0
8,967516,1.0,1.0,0.0
8,967664,1.0,1.0,0.0
8,967779,1.0,1.0,0.0
8,968140,1.0,1.0,0.0
8,969229,1.0,1.0,0.0
8,969593,1.0,1.0,0.0
8,970090,1.0,1.0,0.0
8,970684,1.0,1.0,0.0
8,970794,1.0,1.0,0.0
8,971301,1.0,1.0,0.0
8,971624,1.0,1.0,0.0
8,971909,1.0,1.0,0.0
8,972488,1.0,1.0,0.0
8,973154,1.0,1.0,0.0
8,973982,1.0,1.0,0.0
8,975963,1.0,1.0,0.0
8,976032,1.0,1.0,0.0
8,976571,1.0,1.0,0.0
8,976908,1.0,1.0,0.0
8,977268,1.0,1.0,0.0
8,977578,1.0,1.0,0.0
8,977649,1.0,1.0,0.0
8,977987,1.0,1.0,0.0
8,979375,1.0,1.0,0.0
8,979476,1.0,1.0,0.0
8,980428,1.0,1.0,0.0
8,980459,1.0,1.0,0.0
8,980539,1.0,1.0,0.0
8,980709,1.0,1.0,0.0
8,981067,1.0,1.0,0.0
8,983129,1.0,1.0,0.0
8,983396,1.0,1.0,0.0
8,985065,1.0,1.0,0.0
8,985589,1.0,1.0,0.0
8,986365,1.0,1.0,0.0
8,986488,1.0,1.0,0.0
8,987673,1.0,1.0,0.0
8,988272,1.0,1.0,0.0
8,988554,1.0,1.0,0.0
8,990710,1.0,1.0,0.0
8,991159,1.0,1.0,0.0
8,991387,1.0,1.0,0.0
8,991745,1.0,1.0,0.0
8,991804,1.0,1.0,0.0
8,993502,1.0,1.0,0.0
8,993973,1.0,1.0,0.0
8,994143,1.0,1.0,0.0
8,994651,1.0,1.0,0.0
8,995098,1.0,1.0,0.0
8,995645,1.0,1.0,0.0
8,996226,1.0,1.0,0.0
8,996298,1.0,1.0,0.0
8,997681,1.0,1.0,0.0
8,997834,1.0,1.0,0.0
8,998434,1.0,1.0,0.0
8,999212,1.0,1.0,0.0
8,999407,1.0,1.0,0.0
8,1000201,1.0,1.0,0.0
8,1000645,1.0,1.0,0.0
8,1002122,1.0,1.0,0.0
8,1004633,1.0,1.0,0.0
8,1005231,1.0,1.0,0.0
8,1005463,1.0,1.0,0.0
8,1006559,1.0,1.0,0.0
8,1007034,1.0,1.0,0.0
8,1008269,1.0,1.0,0.0
8,1010366,1.0,1.0,0.0
8,1011190,1.0,1.0,0.0
8,1011518,1.0,1.0,0.0
8,1012396,1.0,1.0,0.0
8,1015188,1.0,1.0,0.0
9,1016215,1.0,1.0,0.0
9,1017219,1.0,1.0,0.0
9,1017621,1.0,1.0,0.0
9,1017978,1.0,1.0,0.0
9,1018080,1.0,1.0,0.0
9,1018258,1.0,1.0,0.0
9,1018765,1.0,1.0,0.0
9,1019265,1.0,1.0,0.0
9,1021525,1.0,1.0,0.0
9,1021658,1.0,1.0,0.0
9,1021931,1.0,1.0,0.0
9,1022873,1.0,1.0,0.0
9,1023204,1.0,1.0,0.0
9,1023341,1.0,1.0,0.0
9,1024405,1.0,1.0,0.0
9,1025655,1.0,1.0,0.0
9,1026724,1.0,1.0,0.0
9,1029134,1.0,1.0,0.0
9,1029196,1.0,1.0,0.0
9,1030312,1.0,1.0,0.0
9,1032513,1.0,1.0,0.0
9,1034919,1.0,1.0,0.0
9,1036329,1.0,1.0,0.0
9,1036920,1.0,1.0,0.0
9,1037493,1.0,1.0,0.0
9,1037944,1.0,1.0,0.0
9,1038943,1.0,1.0,0.0
9,1039177,1.0,1.0,0.0
9,1039525,1.0,1.0,0.0
9,1040071,1.0,1.0,0.0
9,1040099,1.0,1.0,0.0
9,1041850,1.0,1.0,0.0
9,1043234,1.0,1.0,0.0
9,1044785,1.0,1.0,0.0
9,1045846,1.0,1.0,0.0
9,1046899,1.0,1.0,0.0
9,1047332,1.0,1.0,0.0
9,1047830,1.0,1.0,0.0
9,1048401,1.0,1.0,0.0
9,1049127,1.0,1.0,0.0
9,1049340,1.0,1.0,0.0
9,1051056,1.0,1.0,0.0
9,1053637,1.0,1.0,0.0
9,1054715,1.0,1.0,0.0
9,1055306,1.0,1.0,0.0
9,1056047,1.0,1.0,0.0
9,1056984,1.0,1.0,0.0
9,1058121,1.0,1.0,0.0
9,1058372,1.0,1.0,0.0
9,1058551,1.0,1.0,0.0
9,1059465,1.0,1.0,0.0
9,1059867,1.0,1.0,0.0
9,1062016,1.0,1.0,0.0
9,1062544,1.0,1.0,0.0
9,1062794,1.0,1.0,0.0
9,1063531,1.0,1.0,0.0
9,1063706,1.0,1.0,0.0
9,1067488,1.0,1.0,0.0
9,1067555,1.0,1.0,0.0
9,1067794,1.0,1.0,0.0
9,1069578,1.0,1.0,0.0
9,1070497,1.0,1.0,0.0
9,1070663,1.0,1.0,0.0
9,1070698,1.0,1.0,0.0
9,1071036,1.0,1.0,0.0
9,1071536,1.0,1.0,0.0
9,1072085,1.0,1.0,0.0
9,1072556,1.0,1.0,0.0
9,1073337,1.0,1.0,0.0
9,1074528,1.0,1.0,0.0
9,1075423,1.0,1.0,0.0
9,1075546,1.0,1.0,0.0
9,1075955,1.0,1.0,0.0
9,1076119,1.0,1.0,0.0
9,1076120,1.0,1.0,0.0
9,1076461,1.0,1.0,0.0
9,1078023,1.0,1.0,0.0
9,1083348,1.0,1.0,0.0
9,1083472,1.0,1.0,0.0
9,1084715,1.0,1.0,0.0
9,1084758,1.0,1.0,0.0
9,1085635,1.0,1.0,0.0
9,1086001,1.0,1.0,0.0
9,1086988,1.0,1.0,0.0
9,1087123,1.0,1.0,0.0
9,1088060,1.0,1.0,0.0
9,1090609,1.0,1.0,0.0
9,1091350,1.0,1.0,0.0
9,1092334,1.0,1.0,0.0
9,1092976,1.0,1.0,0.0
9,1096234,1.0,1.0,0.0
9,1096336,1.0,1.0,0.0
9,1097005,1.0,1.0,0.0
9,1097217,1.0,1.0,0.0
9,1097238,1.0,1.0,0.0
9,1097733,1.0,1.0,0.0
9,1098495,1.0,1.0,0.0
9,1098887,1.0,1.0,0.0
9,1099139,1.0,1.0,0.0
9,1099729,1.0,1.0,0.0
9,1099783,1.0,1.0,0.0
9,1100388,1.0,1.0,0.0
9,1100658,1.0,1.0,0.0
9,1100977,1.0,1.0,0.0
9,1102006,1.0,1.0,0.0
9,1102845,1.0,1.0,0.0
9,1102944,1.0,1.0,0.0
9,1102953,1.0,1.0,0.0
9,1103420,1.0,1.0,0.0
9,1105629,1.0,1.0,0.0
9,1105718,1.0,1.0,0.0
9,1106256,1.0,1.0,0.0
9,1107416,1.0,1.0,0.0
9,1108058,1.0,1.0,0.0
9,1109163,1.0,1.0,0.0
9,1109262,1.0,1.0,0.0
9,1111937,1.0,1.0,0.0
9,1112129,1.0,1.0,0.0
9,1113075,1.0,1.0,0.0
9,1114184,1.0,1.0,0.0
9,1115186,1.0,1.0,0.0
9,1115277,1.0,1.0,0.0
9,1118062,1.0,1.0,0.0
9,1118683,1.0,1.0,0.0
9,1119202,1.0,1.0,0.0
9,1120461,1.0,1.0,0.0
9,1120963,1.0,1.0,0.0
9,1121012,1.0,1.0,0.0
9,1121075,1.0,1.0,0.0
9,1121997,1.0,1.0,0.0
9,1123030,1.0,1.0,0.0
9,1126536,1.0,1.0,0.0
9,1126946,1.0,1.0,0.0
9,1127948,1.0,1.0,0.0
9,1129911,1.0,1.0,0.0
9,1132458,1.0,1.0,0.0
9,1134336,1.0,1.0,0.0
9,1134695,1.0,1.0,0.0
9,1135534,1.0,1.0,0.0
9,1135847,1.0,1.0,0.0
9,1136873,1.0,1.0,0.0
9,1137322,1.0,1.0,0.0
9,1138495,1.0,1.0,0.0
9,1138711,1.0,1.0,0.0
9,1139768,1.0,1.0,0.0
9,1139923,1.0,1.0,0.0
9,1139982,1.0,1.0,0.0
9,1140385,1.0,1.0,0.0
9,1141257,1.0,1.0,0.0
9,1142799,1.0,1.0,0.0
10,1146912,1.0,1.0,0.0
10,1147706,1.0,1.0,0.0
10,1147764,1.0,1.0,0.0
10,1149065,1.0,1.0,0.0
10,1149302,1.0,1.0,0.0
10,1150370,1.0,1.0,0.0
10,1151348,1.0,1.0,0.0
10,1152417,1.0,1.0,0.0
10,1153913,1.0,1.0,0.0
10,1154129,1.0,1.0,0.0
10,1157756,1.0,1.0,0.0
10,1158227,1.0,1.0,0.0
10,1159303,1.0,1.0,0.0
10,1159430,1.0,1.0,0.0
10,1159784,1.0,1.0,0.0
10,1161050,1.0,1.0,0.0
10,1162378,1.0,1.0,0.0
10,1162976,1.0,1.0,0.0
10,1163087,1.0,1.0,0.0
10,1164838,1.0,1.0,0.0
10,1165948,1.0,1.0,0.0
10,1165951,1.0,1.0,0.0
10,1166406,1.0,1.0,0.0
10,1167506,1.0,1.0,0.0
10,1167810,1.0,1.0,0.0
10,1168481,1.0,1.0,0.0
10,1168555,1.0,1.0,0.0
10,1168947,1.0,1.0,0.0
10,1170760,1.0,1.0,0.0
10,1171259,1.0,1.0,0.0
10,1171776,1.0,1.0,0.0
10,1172646,1.0,1.0,0.0
10,1173521,1.0,1.0,0.0
10,1173715,1.0,1.0,0.0
10,1176813,1.0,1.0,0.0
10,1177200,1.0,1.0,0.0
10,1177837,1.0,1.0,0.0
10,1178479,1.0,1.0,0.0
10,1179815,1.0,1.0,0.0
10,1180494,1.0,1.0,0.0
10,1181748,1.0,1.0,0.0
10,1182002,1.0,1.0,0.0
10,1182752,1.0,1.0,0.0
10,1184144,1.0,1.0,0.0
10,1184878,1.0,1.0,0.0
10,1187005,1.0,1.0,0.0
10,1187070,1.0,1.0,0.0
10,1187850,1.0,1.0,0.0
10,1188402,1.0,1.0,0.0
10,1190929,1.0,1.0,0.0
10,1193595,1.0,1.0,0.0
10,1193806,1.0,1.0,0.0
10,1195370,1.0,1.0,0.0
10,1195485,1.0,1.0,0.0
10,1195891,1.0,1.0,0.0
10,1196225,1.0,1.0,0.0
10,1196425,1.0,1.0,0.0
10,1198088,1.0,1.0,0.0
10,1198305,1.0,1.0,0.0
10,1199557,1.0,1.0,0.0
10,1199833,1.0,1.0,0.0
10,1200053,1.0,1.0,0.0
10,1200288,1.0,1.0,0.0
10,1200776,1.0,1.0,0.0
10,1200808,1.0,1.0,0.0
10,1200832,1.0,1.0,0.0
10,1201581,1.0,1.0,0.0
10,1202487,1.0,1.0,0.0
10,1203557,1.0,1.0,0.0
10,1208527,1.0,1.0,0.0
10,1210748,1.0,1.0,0.0
10,1212470,1.0,1.0,0.0
10,1214141,1.0,1.0,0.0
10,1214217,1.0,1.0,0.0
10,1215734,1.0,1.0,0.0
10,1215838,1.0,1.0,0.0
10,1216105,1.0,1.0,0.0
10,1216167,1.0,1.0,0.0
10,1216356,1.0,1.0,0.0
10,1217436,1.0,1.0,0.0
10,1218431,1.0,1.0,0.0
10,1219378,1.0,1.0,0.0
10,1219483,1.0,1.0,0.0
10,1219981,1.0,1.0,0.0
10,1220089,1.0,1.0,0.0
10,1221246,1.0,1.0,0.0
10,1222239,1.0,1.0,0.0
10,1223302,1.0,1.0,0.0
10,1224235,1.0,1.0,0.0
10,1224410,1.0,1.0,0.0
10,1224669,1.0,1.0,0.0
10,1228582,1.0,1.0,0.0
10,1229758,1.0,1.0,0.0
10,1230009,1.0,1.0,0.0
10,1230127,1.0,1.0,0.0
10,1230452,1.0,1.0,0.0
10,1230975,1.0,1.0,0.0
10,1231793,1.0,1.0,0.0
10,1232358,1.0,1.0,0.0
10,1234255,1.0,1.0,0.0
10,1234361,1.0,1.0,0.0
10,1235195,1.0,1.0,0.0
10,1235266,1.0,1.0,0.0
10,1236602,1.0,1.0,0.0
10,1238687,1.0,1.0,0.0
10,1239755,1.0,1.0,0.0
10,1240215,1.0,1.0,0.0
10,1240283,1.0,1.0,0.0
10,1240998,1.0,1.0,0.0
10,1241284,1.0,1.0,0.0
10,1241967,1.0,1.0,0.0
10,1243020,1.0,1.0,0.0
10,1243249,1.0,1.0,0.0
10,1243323,1.0,1.0,0.0
10,1244198,1.0,1.0,0.0
10,1245105,1.0,1.0,0.0
10,1245240,1.0,1.0,0.0
10,1245889,1.0,1.0,0.0
10,1246251,1.0,1.0,0.0
10,1248366,1.0,1.0,0.0
10,1250039,1.0,1.0,0.0
10,1250096,1.0,1.0,0.0
10,1250217,1.0,1.0,0.0
10,1250238,1.0,1.0,0.0
10,1251220,1.0,1.0,0.0
10,1251274,1.0,1.0,0.0
10,1251463,1.0,1.0,0.0
10,1251536,1.0,1.0,0.0
10,1252105,1.0,1.0,0.0
10,1253582,1.0,1.0,0.0
10,1256587,1.0,1.0,0.0
10,1256703,1.0,1.0,0.0
10,1257446,1.0,1.0,0.0
10,1258638,1.0,1.0,0.0
10,1259929,1.0,1.0,0.0
10,1260288,1.0,1.0,0.0
10,1266284,1.0,1.0,0.0
10,1267008,1.0,1.0,0.0
10,1267931,1.0,1.0,0.0
10,1268277,1.0,1.0,0.0
10,1268989,1.0,1.0,0.0
10,1269992,1.0,1.0,0.0
10,1270239,1.0,1.0,0.0
10,1270289,1.0,1.0,0.0
10,1270306,1.0,1.0,0.0
10,1270529,1.0,1.0,0.0
10,1272598,1.0,1.0,0.0
10,1272833,1.0,1.0,0.0
10,1274443,1.0,1.0,0.0
10,1276962,1.0,1.0,0.0
11,1278164,1.0,1.0,0.0
11,1278724,1.0,1.0,0.0
11,1278870,1.0,1.0,0.0
11,1280976,1.0,1.0,0.0
11,1282225,1.0,1.0,0.0
11,1286078,1.0,1.0,0.0
11,1286479,1.0,1.0,0.0
11,1286534,1.0,1.0,0.0
11,1287003,1.0,1.0,0.0
11,1287972,1.0,1.0,0.0
11,1288558,1.0,1.0,0.0
11,1288941,1.0,1.0,0.0
11,1289898,1.0,1.0,0.0
11,1291065,1.0,1.0,0.0
11,1291077,1.0,1.0,0.0
11,1293096,1.0,1.0,0.0
11,1293918,1.0,1.0,0.0
11,1293977,1.0,1.0,0.0
11,1294157,1.0,1.0,0.0
11,1294200,1.0,1.0,0.0
11,1295020,1.0,1.0,0.0
11,1295160,1.0,1.0,0.0
11,1295413,1.0,1.0,0.0
11,1295933,1.0,1.0,0.0
11,1298513,1.0,1.0,0.0
11,1298692,1.0,1.0,0.0
11,1299880,1.0,1.0,0.0
11,1301068,1.0,1.0,0.0
11,1302575,1.0,1.0,0.0
11,1302923,1.0,1.0,0.0
11,1304700,1.0,1.0,0.0
11,1305043,1.0,1.0,0.0
11,1306326,1.0,1.0,0.0
11,1306568,1.0,1.0,0.0
11,1307240,1.0,1.0,0.0
11,1308119,1.0,1.0,0.0
11,1308380,1.0,1.0,0.0
11,1308416,1.0,1.0,0.0
11,1308605,1.0,1.0,0.0
11,1308881,1.0,1.0,0.0
11,1309036,1.0,1.0,0.0
11,1309208,1.0,1.0,0.0
11,1309416,1.0,1.0,0.0
11,1310054,1.0,1.0,0.0
11,1311938,1.0,1.0,0.0
11,1312878,1.0,1.0,0.0
11,1313591,1.0,1.0,0.0
11,1314054,1.0,1.0,0.0
11,1316468,1.0,1.0,0.0
11,1317616,1.0,1.0,0.0
11,1318336,1.0,1.0,0.0
11,1318442,1.0,1.0,0.0
11,1319956,1.0,1.0,0.0
11,1320138,1.0,1.0,0.0
11,1320681,1.0,1.0,0.0
11,1321658,1.0,1.0,0.0
11,1321797,1.0,1.0,0.0
11,1321924,1.0,1.0,0.0
11,1323320,1.0,1.0,0.0
11,1323582,1.0,1.0,0.0
11,1323734,1.0,1.0,0.0
11,1323878,1.0,1.0,0.0
11,1324931,1.0,1.0,0.0
11,1326317,1.0,1.0,0.0
11,1326633,1.0,1.0,0.0
11,1326675,1.0,1.0,0.0
11,1327500,1.0,1.0,0.0
11,1330364,1.0,1.0,0.0
11,1330442,1.0,1.0,0.0
11,1330483,1.0,1.0,0.0
11,1330566,1.0,1.0,0.0
11,1331347,1.0,1.0,0.0
11,1331709,1.0,1.0,0.0
11,1332131,1.0,1.0,0.0
11,1332328,1.0,1.0,0.0
11,1333063,1.0,1.0,0.0
11,1334925,1.0,1.0,0.0
11,1335178,1.0,1.0,0.0
11,1335213,1.0,1.0,0.0
11,1336174,1.0,1.0,0.0
11,1336475,1.0,1.0,0.0
11,1337715,1.0,1.0,0.0
11,1337826,1.0,1.0,0.0
11,1338850,1.0,1.0,0.0
11,1339425,1.0,1.0,0.0
11,1339731,1.0,1.0,0.0
11,1339974,1.0,1.0,0.0
11,1340118,1.0,1.0,0.0
11,1340525,1.0,1.0,0.0
11,1340716,1.0,1.0,0.0
11,1340811,1.0,1.0,0.0
11,1342561,1.0,1.0,0.0
11,1343316,1.0,1.0,0.0
11,1343741,1.0,1.0,0.0
11,1344451,1.0,1.0,0.0
11,1345802,1.0,1.0,0.0
11,1346014,1.0,1.0,0.0
11,1346039,1.0,1.0,0.0
11,1346452,1.0,1.0,0.0
11,1347993,1.0,1.0,0.0
11,1349302,1.0,1.0,0.0
11,1350625,1.0,1.0,0.0
11,1351768,1.0,1.0,0.0
11,1352490,1.0,1.0,0.0
11,1353153,1.0,1.0,0.0
11,1353190,1.0,1.0,0.0
11,1354203,1.0,1.0,0.0
